===12/19 00:29:51
비트 시발 개좋네 ㅋㅋ     ㅇㅇ(113.60) 00:31 
이전건 좋노 ㅋㅋㅋㅋㅋ     ㅇㅇ(121.159) 00:31 
뚜렛베놈ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(118.47) 00:31 
비트 개 ㅈ된다 ㄱㅂ     다이아펀치 00:31 
그루비룸 비트 칼갈고 뽑앗노 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ     ㅇㅇ(121.152) 00:31 
노래 좋은데?     ㅇㅇ(125.178) 00:31 
와 이건 좀 괜찮네     띠요링 00:31 
아임뚜렛 입갤ㅋㅋㅋㅋㅋㅋㅋㅋ      ㅇㅇ(39.121) 00:31 
dududunza     ㅇㅇ(118.235) 00:31 
✋ 네이버페이 4만지급 이벤 오늘 종료.jpg     ㅇㅇ(223.33) 00:31 
개좋노ㅋㅋㅋㅋㅋ     ㅇㅇ(39.7) 00:31 
비트 개지리네     ㅇ(1.236) 00:31 
비트 좆되노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     일리비션 00:31 
머쉬 이새기 갑자기 잘하노 ㅋㅋ     디시병신 00:31 
치트키는 에바지 ㅋㅋㅋㅋㅋ     산미 00:31 
어씨 치트키쓰노 ㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(1.176) 00:31 
비트지리네ㅋㅋㅋ     ㅇㅇ(180.65) 00:31 
비트 좆되네 ㄹㅇ     곰치오빠 00:31 
이게 머쉬지ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(58.226) 00:31 
오 비트좋다     ㅇㅇ(175.223) 00:31 
===12/19 00:31:14
비트 미쳣노 ㅋㅋㅋㅋ     ㅇㅇ(106.101) 00:31 
ㄷㄷㄷㅈ     ㅇㅇ(223.38) 00:31 
머쉬 우승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(112.153) 00:31 
좋은데?     잭포트 00:31 
ㄲ 릴보이 존나장생겨ㅗ가눈어ㅓ무내문     아기토끼 00:31 
비트ㄷㄷ     ㅇㅇ(112.153) 00:31 
비트 ㅈ된다     ㅇㅇ(125.180) 00:31 
ㄸㄷㅈ     ㅇㅇ(222.107) 00:31 
비트 시발 뭐고 ㄷㄷ     나갈치 00:31 
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ비트 여기에 올인한거엿노     ㅇㅇ(112.186) 00:31 
잼민이 원기옥 모았다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(61.79) 00:31 
비트 씨발 ㅋㅋ     Ukirisa 00:31 
비트 좆되네 ㅋㅋㅋㅋ     ㅇㅇ(1.227) 00:31 
머쉬 우승!!! ㄷㄷㄷㅈ     ㅇㅇ(223.38) 00:31 
웃음!     ㅇㅇ 00:31 
아임뚜렛 우승 ㅋㅋㅋㅋㅋ     ㅇㅇ(39.7) 00:31 
비트 개좋은데?     ㅇㅇ(122.43) 00:31 
원기옥모았네 ㄲㅋㅋㅋ     오오(124.54) 00:31 
ㄷㄷㄷㅈ     ㅇㅇ(116.38) 00:31 
오     ㅇㅇ(211.207) 00:31 
존나좋은데     ㅇㅇ(183.105) 00:31 
비트좋은데?> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     머머따 00:31 
노아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.7) 00:31 
젓딧 또 피처링 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(121.149) 00:31 
Vvs이후로는 제일 좋은데?     12(112.153) 00:31 
괜찮은데     ㅇㅇ(122.40) 00:31 
방출의미 ㅋㅋㅋㅋ     김어둠 00:31 
ㄱㅊ은거같은데?     ㅇㅇ 00:31 
===12/19 00:31:20
홍정오 ㅋㅋㄲㅋㅋㄲㅋㅋㅋㅋㅋ     baksrada 00:31 
비트 김하온 같긴 한데 좋네     ○○ 00:31 
와 시발 이건 우승이다     굴굴스 00:31 
비트 지리네ㅋㅋ     ㅇㅇ(49.169) 00:31 
이번무대에 몰빵했노 ㅋㅋㅋ     ㅇㅇ(211.55) 00:31 
여백의미 ㅋㅋㅋ     ㅇㅇ(117.111) 00:31 
느낌온다     ㅇㅇ(106.102) 00:31 
이건 좆되노 ㅋㅋㅋㅋ     세림 00:31 
와 개좋다 ㄷㄷ     ㅇㅇ(175.223) 00:31 
비트가 씹사기 ㅋㅋㅋㅋㅋ     ㅇㅇ(175.214) 00:31 
아잇 아잇 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(58.237) 00:31 
노래 차트 1위요 ㅅㄱ     다이아펀치 00:31 
ㅇ? 갠찬네     ㅇㅇ(124.216) 00:31 
노래 존나좋은데?     나르곰 00:31 
뚜렛 플로우 ㅋㅋㅋㅋㅋ     칠성스프라.. 00:31 
ㄷㄷㄷㄷㅈ     ㅇㅇ(210.103) 00:31 
개좋네 ㅋㅋ     ㅇㅇ(110.10) 00:31 
개좋은데?     딛디티 00:31 
머쉬우승각인가     슈스김예림 00:31 
머쉬우승ㅋㅋㅋㅋㅋㅋㅋㅋ     곰치오빠 00:31 
2차 좋네     ㅇㅇ(122.42) 00:31 
여백에미~~     례묜 00:31 
좋다 노래     wondu 00:31 
아잇 아잇     24:26 00:31 
ㅋㅋ 끝났다 머쉬우승ㅅㄱ     ㅇㅇ(114.29) 00:31 
여백애미ㄷㄷ     ㅇㅇ 00:31 
이거 noah비트 아님?     ㅇㅇ(119.69) 00:31 
여백의미ㅜ좋은데     어록바 00:31 
===12/19 00:31:25
비트개좆된다 퍄     ㅇㅇ(112.186) 00:31 
왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ 00:31 
이새끼 1라운드 걍 던진거였노 ㅋㅋㅋㅋㅋ     킹놀드 00:31 
머쉬가 우승 하겟는데 ㄷㄷㄷㅈ 해서ㅋㅋ     아린피스 00:31 
비트 지린다 ㅋㅋㅋ     ㅇㅇ(39.7) 00:31 
좋은데ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(1.229) 00:31 
좋다 ㅋㅋㅋㅋㅋ     ㅇㅇ(211.211) 00:31 
시발 이새낓이거 한다고 아까 조졌노     군지 00:31 
머쉬 1번이라 ㅈ된거임 후반에 릴보이 랩 들으면 잊어먹을걸?     ㅇㅇ(211.36) 00:31 
우승이다 씨발ㅋㅋㅋㅋㅋㅋㅋ     응원하는 00:31 
좋네     자택경비원 00:31 
아잇아잇(?)     ㅇㅇ(121.143) 00:31 
비트시발장난함????     ㅇㅇ(223.62) 00:31 
와 비트 ㅈㄴ 좋네 ㅋㅋㅋㅋㅋ     ㅇㅇ(218.148) 00:31 
씨발련 진작에 이렇게하지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴ     39.123 00:31 
투표 간다     ㅇㅇ(121.178) 00:31 
2라개좋누     ㅇㅇ(1.229) 00:31 
드디어 제대로된거하노 씨발 ㅋㅋㅋㅋ     ㅇㅇ(106.101) 00:31 
와느낌온다     ㅇㅇ(175.195) 00:31 
머쉬 최대단점 그노래가 그노래같다     ㅇㅇ(223.38) 00:31 
머쉬베놈 우승ㅋㅋㅋㅋㅋ     ㅇㅇ(183.97) 00:31 
ㅇ와 좋다 ㄹㅇ 좋네     솜몽 00:31 
아잇     ㅇㅇ(182.215) 00:31 
홍정오 입갤ㅋㅋㅋㅋ     ㅇㅇ(222.237) 00:31 
젓딧 또 쇼미 우승할라고 아주 ㅋㅋㅋㅋ     J 00:31 
마이콜 닮음 ;;     ㅇㅇ(118.139) 00:31 
유종의 미 잘거둔다 ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     머머따 00:31 
피쳐링 젓딧 ㄷㄷㄷㄷㄷㄷㄷ     산미 00:31 
===12/19 00:31:31
그래 이런거해야지 시발     사회부적응.. 00:31 
머쉬 우승하자     ㅇㅇ(211.176) 00:31 
응..어잇..아잇     ㅇㅇ 00:31 
머쉬 본선 처음으로 좋네ㅋㅋㅋㅋㅋ     ㅇㅇ(112.152) 00:31 
머쉬야 이건 아니지 ㅋㅋ 치트키를 쓰면 어떡하노 ㅠ     DS(14.34) 00:31 
2라에 몰빵했네     jeongun 00:31 
개좋아     Dd 00:31 
머쉬 우승 ㅅㅅ     ㅇㅇ(218.235) 00:31 
이거지 머쉬 씨발아ㅋㅋㅋㅋㅋㅋ     Madro인생 00:31 
아잇     ㅇㅇ(211.49) 00:31 
방금 가사 틀린거?     ㅇㅇ(211.55) 00:31 
하 릴보이만 투표할랬더니 롤 다이아로서 가슴 벅차네     ㅇㅇ(39.7) 00:31 
머쉬 우승 ㄱㄱ     ㅇㅇ(180.229) 00:31 
비트 ㄱㅊ네     crawler 00:31 
머쉬 우승 ㅋㅋㅋㅋㅋㅋㅋㅋ     익명(175.197) 00:31 
개좆같네 머쉬베놈 머하냐 ㅋㅋ     ㅇㅇ(59.5) 00:31 
초심찾았노ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(175.113) 00:31 
야 그냥 이거 경연곡하지 제발     ㅇㅇ(211.106) 00:31 
와 우승해라 ㄹㅇ     ㅇ(1.236) 00:31 
이걸 1라에 하지     ㅇㅇ(39.7) 00:31 
얘네 스타일이 갑자기 왜 바뀜     ㅇㅇ(211.204) 00:31 
이건 좋네     ㅇㅇ(119.66) 00:31 
음원 1등이요 ㅎ     ㅇㅇ(113.131) 00:31 
와 좆되는데?     ㅇㅇ(223.38) 00:31 
홍정오 샤라웃 ㄷㄷㄷ     ㅇㅇ(121.129) 00:31 
저스디스우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(125.177) 00:31 
가사 절음     ㅇㅇ(182.226) 00:31 
머쉬우승 ㅈㅈ     ㅇㅇ(118.45) 00:31 
===12/19 00:31:36
이게좋냐씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(182.227) 00:31 
아임머쉬 ㅋㅋ     ㅇㅇ(182.213) 00:31 
머쉬 좆쿠나.. 우승 먹어라     ㅇㅇ(223.62) 00:31 
이건 존나 좋은데?      ㅇㅇㅇ(220.76) 00:31 
머쉬베놈 차트1등 ㅋㅋㅋㅋ     ㅇㅇ(117.111) 00:31 
비트 ㅆㅅㅌㅊ ㄷㄷㄷㄷㄷㄷㄷㄷㄷ     ㅇㅇ(219.252) 00:31 
우승 이네 ㅋㅋㅋ     매좆 00:31 
아니 시발 1라운드 좆박더니 이게뭐노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(125.208) 00:31 
비트 미쳤네 ㄷㄷㄷ     ㅁㅁ(218.148) 00:31 
잼민이들 머쉬2차까지 투표하고 드르렁 ㅋㅋㅋㅋ     우걱우걱 00:31 
끝났다     ㅇㅇ(118.47) 00:31 
비트 싼다 시발진짜     ㅇㅇ(223.62) 00:31 
그루비룸 혼신의 비트 on ㅋㅋㅋㅋㅋㅋ     ㅇㅇ 00:31 
우승이노     LapIace 00:31 
왜 좋노 시발아ㅋㅋㅋㅋㅋㅋㄱㅋㄲ     MooMin 00:31 
와 씹미쳤는데ㅋㅋㅋㅋ     ㅇㅇ(110.70) 00:31 
1차무대 연습하고 여기서 터트리네 ㅋㅋㅋㅋ     ㅇㅇ(221.149) 00:31 
이새끼들 비트에 홀려서 전것도 모르노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(175.197) 00:31 
비트 진심 좆사기     ㅇㅇ(61.81) 00:31 
아임베놈 ㄷㄷ     ㅇㅇ(116.121) 00:31 
노래 ㅅㅌㅊ노     박하연 00:31 
===12/19 00:31:41
릴보이 씹긴장되겠네 ㅋㅋㅋ     ㅇㅇ(111.91) 00:31 
저스디스우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(125.177) 00:31 
비트빼고 좆구린데????     ㅇㅇ(58.228) 00:31 
존나좋은데 시발?     전병준 00:31 
싱잉랩 ㅁㅌㅊ?     ㅇㅇ(112.151) 00:31 
오 머쉬 드뎌 싱잉까지 하네 ㅋ     ㅇㅇ(211.117) 00:31 
애미씨발 잼민이새끼들 화력보소     ㅇㅇ(118.39) 00:31 
좋은데? ㅇㅇ     송원신 00:31 
머쉬베놈 여백의미 존나좋은데?     ㅇㅇ(49.175) 00:31 
응 좆망 ㅋㅋㅋ     ㅇㅇ(39.7) 00:31 
피쳐링 더 나올 놈도 없다ㅋㅋㄱ 허승 버프로 우승가자     ㅋㅋㅣㅣ(118.235) 00:31 
우승 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(110.35) 00:31 
머쉬우승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(110.70) 00:31 
머쉬는 역시 vvs 감성이네     디시병신 00:31 
이게 머쉬지     wondu 00:31 
비트 시발ㄷㄷ     ㅇㅇ(112.153) 00:31 
제대로된거하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(211.230) 00:31 
몰빵한거맞네     211 00:31 
우승 확정 ㅋㅋㅋㅋㅋ     ㅇㅇ(101.235) 00:31 
씨바 아까도 이렇게하지ㅋㅋㅋㅋㅋ     ㅇㅇ(1.227) 00:31 
1라는 걍 대충한거네 존나좋다ㅋㅋㅋ     ㅇㅇ(1.248) 00:31 
여백애~미 ㅋㅋㅋ     례묜 00:31 
크 지린다      ㅇㅇ(183.98) 00:31 
이거지     ㅇㅇ(211.211) 00:31 
비트ㄷㄷ     ㅇㅇ(221.151) 00:31 
코쿤 표정 ㅅㅂ ㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(103.193) 00:31 
왜 미란이 목소리가 들리냐…     ㅇㅇ(116.122) 00:31 
와 이거 모르겠는데ㅋㅋㅋ     ㅇㅇ(211.222) 00:31 
===12/19 00:31:47
아잇아잇 ...푸르르르 캇     ㅇㅇ(116.36) 00:31 
버쉬우승ㅋ     ㅇㅇ(118.235) 00:31 
K-잼들 지앰,앱 폰 횡령해서 머쉬뽑고 있는거 다안다 씨발련들아     ㅇㅇ 00:31 
개좋노 ㅋㅋㅋㅋㅋ     가는세계 00:31 
차트1등 투표했다     ㅇㅇ(103.50) 00:31 
머쉬 우승ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(58.226) 00:31 
결승까지 좆구리다 마지막 곡은 ㄱㅊ네     ㅇㅇ(116.32) 00:31 
진작 이랬어야지 시발련아ㅋㅋㅋㅋㄲㅋㅋㅋ     우흥. 00:31 
아 저 비트에 머쉬베놈 씹 ㅋㅋㅋ     로제의사냥.. 00:31 
릴보이도 아주 음흉한 넘이네     ㅇㅇ(219.250) 00:31 
저스디스우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(125.177) 00:31 
이건 뭐랴 시발 ㅋㅋㅋㅋㅋㅋㅋ     KimXimya 00:31 
노래 ㅆㅅㅌㅊ다     ㅇㅇ(39.7) 00:31 
비트 표절같은데 ㅈㄴ 익숙한데?     ㅇㅇ(61.102) 00:31 
머쉬야 우승하자     ㅇㅇ(1.244) 00:31 
ㅈㄴ좋아 미친     ㅇㅇ(222.108) 00:31 
그루비룸 미쳤음 진짜? ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(210.105) 00:31 
머쉬우승 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ 00:31 
잠시만 멋있어 보이는데;;;     ㅇㅇ(116.121) 00:31 
오 개좋은데     ㅇㅇ(175.223) 00:31 
저스디스 뇌절뭐야 시발     ㅇㅇ(211.36) 00:31 
시발이건 글을 안싸지를수가없네 개지린다머쉬우승 ㄲㄱㄱㄱㄱㄱㄱㄱ     ㅇㅇ(121.142) 00:31 
우승ㅋㅋㅋㅋㅋㅋㅋㅋ     딛디티 00:31 
비트는 미쳤네     리퍼 00:31 
저스티스는 참가자인거야?     ㅇㅇ(122.128) 00:31 
웃ㅈㅂㅈㄱㄷㅂㄷㅂㄷㄱㄷㄴㅌㅅㄹ     ㅇㅇ(218.150) 00:31 
좆나좋은데?     에르모소 00:31 
===12/19 00:31:53
? 뭐야 저건     ㅇㅇ(39.7) 00:31 
멜론1위예약     ㅇㅇ(1.229) 00:31 
비트 앰씹사기      ㅇㅇ(39.7) 00:31 
?     ㅇㅇ(218.52) 00:31 
방청한새끼들 자러갓냐 ㅈㄴ괘씸하네     JOJI 00:31 
근데 그루비룸이랑 젓딧 표정 왜 안좋아보이냐     ㅇㅇ(58.230) 00:31 
별론데?     ㅇㅇ(117.111) 00:31 
좋노 ㅋㅋㅋㅋㅋㅋ     ralocoin(125.184) 00:31 
머고     형부와처제 00:31 
비트ㅁㅊ     03다트 00:31 
머쉬 왕귀 ㅅㄱ     ㅇㅇ(112.145) 00:31 
진작에 이런거 하지 ㅋㅋㅋㅋㅋㅋㅋㅋ     산미 00:31 
꼴리노     ㅇㅇ(58.78) 00:31 
쌈바 쌈바     ㅇㅇ(112.145) 00:31 
비트 noah같노     ㅇㅇ(218.39) 00:31 
응디 ㄷㄷ     ㅇㅇ 00:31 
웃음벨 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(125.186) 00:31 
이거 좋으면 하온 노아나 들어봐라..     ㅇㅇ(61.99) 00:31 
로보러브 입갤 ㅋㅋ     ㅇㅇ(125.184) 00:31 
랩도 깔끔하노 ㅋㅋ     ㅇㅇ(118.235) 00:31 
1라좆박고 2라 난리치네시발ㅋㅋㅋ     ㅇㅇ(223.62) 00:31 
엠넷이 머쉬 미는 걸 확실하게 보여주는 감성팔이 영상이었음     ㅇㅇ(39.118) 00:31 
우승후보인데 이정돈해야지 ㄹㅇ;;;     ㅇㅇ 00:31 
===12/19 00:31:58
파이널이 좋네 어이업노     솜몽 00:31 
와 비트봐라     킹놀드 00:31 
비트 하온 NOAH랑 복붙인데     ㅇㅇ(61.105) 00:31 
개좋은데 비트     MJCarry 00:31 
이거지 ㅋㅋㅋ     ㅇㅇ(116.123) 00:31 
noah ver.2     wondu 00:31 
좋다      ㅇㅇ(124.54) 00:31 
ㄷㄷㄷㅈ     부엉이라이.. 00:31 
vvs이후 무대로 제일 ㄱㅊ네     오노모로 00:31 
비트 노아 배끼네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(124.49) 00:31 
그루비룸 우승 ㅋㅋㅋ     내여귀 00:31 
와 이번엔 좋다     ㅇㅇ(58.228) 00:31 
싱잉이 좆구리네 ㅋㅋㅋㅋㅋ     ㅇㅇ(175.214) 00:31 
찢었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.113) 00:31 
ㄹㅇ 존나 좋다     누렁2 00:31 
비트 개씹사기네 ㄹㅇ     ㅇㅇ(124.58) 00:31 
사전녹화라 음향 멀쩡해서 좋노     ㅇㅇ(119.56) 00:31 
와 존나좋네그루비룸씨발     ㅇㅇ(210.192) 00:31 
바로 머쉬 투표함     시공추 00:31 
머쉬우승ㅋㅋㅋㅋㅋ     ㅇㅇ(223.39) 00:31 
존나 잘히는데     Rain0408 00:31 
흰옷년 젓탱이봐라     ㅇㅇ(222.101) 00:31 
우승 가자 ㅋㅋ 캬     ㅇㅇ(106.255) 00:31 
그루비룸 비트 좆되네진짜     ㅇ(1.236) 00:31 
개좋노ㅋㅋㅋㅋ     파키파키 00:31 
그루비룸 미친새끼들아ㅋㅋㅋㅋㅋㅋ     Madro인생 00:31 
존나좋아 ㅋㅋㅋㅋㅋㅋ     알아보자 00:31 
와 이건 음원도 엥간하겠는데ㅋㅋ     ㅇㅇ(222.104) 00:31 
===12/19 00:32:03
씨발 드디어 하나건졌노ㅋㅋ     ㅇㅇ(223.39) 00:31 
머쉬베놈 좋다     Aviator 00:32 
ㄹㅇ 1라 ㅈㄴ 대충했놐ㅋㅋ     ㅇㅇ(211.36) 00:31 
진작 이러지     ㅇㅇ 00:32 
왕귀 ㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(1.229) 00:32 
비트 존나 잘찍었는데??     Melt 00:32 
진자 그루비룸 비트 ㅆㅅㅌ 다진자     ㅇㅇ(39.7) 00:32 
어제 여동생팬티 훔쳐서 딸쳤음     하스키 00:32 
씨발 ㅋㅋㅋㅋ 아 존나 좋네 ㅋㅋㅋㅋㅋ     오왕 00:32 
뭐야 구리다매 미쳤는데     ㄴㄷ(14.5) 00:32 
이거에 집중한거네     ㅇㅇㅇㅇ(112.185) 00:32 
머쉬는 아무리생각해도 원래하던거해야댄다     ㅎㄹ(183.96) 00:32 
2라가 훨씬 낫노     ㅇㅇ(125.178) 00:32 
장도연이 나온줄알았다;;     ㅇㅇ(116.40) 00:32 
카메라 무빙 우승 ㅋㅋㅋㅋㅋ     일개급식 00:32 
많이 부조화야 ㅇㅇ     ㅁㅇㄴ(211.51) 00:32 
씨발 존나좋네 우승 ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(220.77) 00:32 
머쉬 우승 ㅋㅋㅋ.     ㅇㅇ(182.215) 00:32 
저스디스 또 뇌절하러 나옴??     ㅇㅇ(61.79) 00:32 
비트에 빠져서 싱잉인지 랩인지도 구분못하냐     ㅇㅇ(61.254) 00:32 
머쉬 우승ㅋㅋㅋㅋㅋ     ㅇㅇ(218.39) 00:32 
머쉬베놈 "영보스"     ㅇㅇ(117.111) 00:32 
택 결국 썼네 ㅋㅋ     ㅇㅇ(113.131) 00:32 
뿌리 댄서보다 한수 위노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     KimXimya 00:32 
불금 야식비 2만원 챙겨가세용 ㅎㅎ     ㅇㅇ(112.161) 00:32 
===12/19 00:32:09
택1 벌스 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(49.167) 00:32 
김하온 꽃 같네     ㅇㅇ 00:32 
머쉬 1라운드 양보해줬네     ㅇㅇ(117.111) 00:32 
근데 비트가 너무 좋아서 아깝다 조금     ㅇㅇ(183.91) 00:32 
머쉬 우승 ㄷㄷㄷㄷ     ㅇㅇ(125.176) 00:32 
비트 찰떡이다 ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋ     머머따 00:32 
저것도 랩이라고     ㅇ(58.124) 00:32 
이번건ㄹㅇ좆되네     ㅇㅇ(222.98) 00:32 
미친새끼들 비트 존나 잘 찍어내노     ㅇㅇ(221.161) 00:32 
우승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(112.153) 00:32 
비트 개지리네 시발 ㅋㅋ     ㅇㅇ(125.185) 00:32 
머쉬베놈 vvs모드 입갤했노     디시병신 00:32 
아니 이렇게 할수 있으면서     ㅇㅇ(180.228) 00:32 
하온 노래랑 그 뭐 비슷한거 같은데     ㅇㅇ(218.50) 00:32 
1라보다는 낫네     몽둥좌 00:32 
아니 기리보이 저새끼 안경 그새 바꼈노     ㅇㅇ(182.226) 00:32 
좋다좋아     ㅇㅇ(58.122) 00:32 
===12/19 00:32:14
우승가자 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     MooMin 00:32 
패션위크 ㅡ 붕붕 ㅡ 노아 ㅡ 여백의미 다똑같음 ㅋㅋ     ㅇㅇ(223.38) 00:32 
비트 뭔데 왜 좋음     ㅇㅇ(121.143) 00:32 
로봇러브 승 ㅋㅋㅋㅋ     ㅇㅇ(115.139) 00:32 
비트봐 시발 ㄷㄷㄷ     나갈치 00:32 
허승인줄ㅋㅋㅋㅋㅋㅋㅋㅋ     산미 00:32 
뱀 입갤ㅋㅋㅋㅋㅋ     ㅇㅇ(1.236) 00:32 
시발 잘하네 ㅋㅋㅋㅋ     ㅇㅇ(110.35) 00:32 
나만 순간 스카이민혁 보였냐     ㅇㅇ(211.36) 00:32 
비트 미쳥ㅎ네 ㄹㅇ     tksxk5532(58.237) 00:32 
1라운드는 걍 몸풀기였네 ㅋㅋㅋㅋ     우하하팡파.. 00:32 
개좋은데??     ㅇㅇ(220.76) 00:32 
비트가 미쳤노 씨발ㅋㅋㅋㅋㅋ     ㅇㅇ(175.214) 00:32 
noah 비트랑 비슷한거 같농     ㅇㅇ(218.52) 00:32 
뭔가 가사 존나 와닿노     ㅇㅇ(1.244) 00:32 
훅은 그냥 사람 부르지 ㅋㅋㅋ     ㅇㅇ(125.242) 00:32 
존나 좋네 뭐냐     ㅇㅇ(125.180) 00:32 
이거 표절아니냐 어디서 ㅈㄴ많이들었느넫 ㅋㅋㅋㅋㅋ     굴굴스 00:32 
===12/19 00:32:19
2라 올인이네 시발 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(211.176) 00:32 
존나 좋다     Frost 00:32 
ㅋㅋㅋㅋ 1차때 일부로 조진거냐고 ㅋㅋㅋㅋㅋ     ㅇㅇ(112.172) 00:32 
비트 존나 좋은데      ㅇㅇ(223.62) 00:32 
싱잉 졷구리누 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(211.232) 00:32 
좋다 ㅇㅇㅇ     ㅇㅇ(211.201) 00:32 
이거 음원 씹어먹겠네 ㄹㅇ     ㅇㅇ(119.66) 00:32 
그루비룸 영혼 갈아넣엇노ㄷㄷㄷㄷㄷ     ㅇㅇ(121.152) 00:32 
좋노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     자택경비원 00:32 
너무 못하는데...     ㅇㅇ(49.161) 00:32 
머쉬무대중에 처음으로 좋네     MJCarry 00:32 
42ㄷㄷㄷㄷ     오오(124.54) 00:32 
이러면 치트키 인정이지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇ ㅇ(118.38) 00:32 
트롯같은데      ㅇㅇ(211.36) 00:32 
비트가 머쉬베놈이랑 안맞는거 같은데     ㅇㅇ(121.143) 00:32 
이거 몰빵한다고 한 곡 버렸노 ㅋㅋㅋㅋ     ㅇㅇ(175.118) 00:32 
머쉬 2차가 진짜네     ㅇㅇ(106.102) 00:32 
가사도 존나좋노     ㅇ(1.236) 00:32 
무대는 잘 모르겠고 음원은 개잘뽑힐 듯     ㅇㅇ(175.126) 00:32 
노래는솔직히 존나못하네 ㅋㅋ     개박이 00:32 
42????     ㅇㅇ(114.206) 00:32 
씨발ㅋㅋㅋㅋㅋ이거지     ㅇㅇ(124.52) 00:32 
이번시즌이 파이널 젤 낫노ㅋㅋㅋ     ㅇㅇ(222.237) 00:32 
비트 ㅆㅅㅌㅊ네 싱잉 살ㅋ작 아쉽긴 하지만 그래도     ㅇㅇ(211.36) 00:32 
줫다 뺏기 ㅋㅋㅋㅋㅋ     ㅇㅇ(175.197) 00:32 
42퍼 애미 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(125.182) 00:32 
===12/19 00:32:25
머쉬 우승이노?     ㅇㅇ(58.235) 00:32 
노래 개좋은데??????     ㅇㅇ(58.233) 00:32 
머쉬베놈 무대중에 제일좋노 ㅋㅋ     ㅇㅇ(118.235) 00:32 
42시발     ㅇㅇ(58.140) 00:32 
42베놈 ㄷㄷㄷㄷ     띠요링 00:32 
42퍼ㅅㅂㅋㅋ     Buonaparte 00:32 
42 ㄷㄷㄷㄷ     ㅇㅇ(115.137) 00:32 
아니 개좋은데???     ㅇㅇ(122.43) 00:32 
