킹민호 좋노 ㅋㅋㅋㅋㅋㅋ     단풍 
소코도모 << 은근 랩비중 많았음     ㅇㅇ(112.187) 
랩공연은 모르겟고 노랜좋네 ㅇㅇ     옌율 
이거랑 비슷한 팝송 오조오억개있다 ㅋㅋㅋㅋㅋ     ㅇㅇ(118.47) 
마이노 우승 ㅋㅋㅋㅋㅋㅋㅋㅋ     211.44 
그닥     ㅇㅇ(118.35) 
===11/20 00:51:05===
■아 씨발 진짜 국내 힙합은 망했다     슬픈개구리 
일단 지구인, 황지상, 태버지, 머드 탈락 확정??     ㅇㅇ(1.231) 
송민호 각성했노ㅋㅋㅋㅋ     ㅇㅇ(175.214) 
바비, 송민호 보고 깨달았다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(49.161) 
보지년들 난리났노 시팔     ㅇㅇ(14.49) 
방금 미노 플로우     ㅇㅇ(182.224) 
솔직히 기대이하     ㅇㅇ(182.224) 
송민호 개잘하네     ㅇㅇ(39.115) 
락 존나 좋다     ㅇㅇ(218.239) 
마이노.... 블랙넛 대결할때.... 딱 그대로네....real     ㅇㅇ(118.139) 
이무진 우승     ㅇㅇ(119.204) 
함성소리 합성 티 존나나네     ㅇㅇ(175.223) 
노래는 좋네 ㅠㅠ     ㅇㅇ(1.229) 
리무진1위 회전목마 2위 깐부 베이식 34위     ㅇㅇ 
비트 뭐랑 비슷한데     ㅇㅇ(49.143) 
이게 쇼미냐 슈스케냐 진짜     ㅇㅇ(110.12) 
===11/20 00:51:10===
방탄이 이거 불렀으면 역대급 찍었냐? ㅋㅋ     ㅇㅇ(112.173) 
생각보다 평범함      ㅇㅇ(14.46) 
저새끼가 연금술에서 연성하던 새끼랑 동일인이라니 ㅋㅋ     ㅇㅇ(116.212) 
ㅋㅋㅋㅋㅋ씨발 대놓고 락하는거 존나 어이없네     ㅇㅇ(210.117) 
ㅈㄴ좋네 ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(115.137) 
그레이노마 지면 추가탈락 누구냐     ㅇㅇ(211.198) 
걍 비오가 사기라니까 싱잉 랩 둘다됨     ㅇㅇ(14.37) 
쿤타는 쇼미 말고 슈스케를 나갔어야 했음 그럼 우승각인데     ㅇㅇ(219.248) 
ㅈㄴ좋은데?     ㅇㅇ(59.12) 
식사이어ㅋㅋ     ㅇㅇ(175.113) 
송민호 좆구리노     김해비연 
송미호 장난없노 ㅋㅌㅋ     ㅇㅇ(182.228) 
시발 참가자는 노래부르고 프듀가 랩하노 ㅋㅋㅋㅋㅋ     ㅇㅇ(175.192) 
이게 시발 좋냐??     장문충 
염따 토일은 쇼미더머니 나와서 힙합을 안하네     ㅇㅇ(218.148) 
어우송 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(121.174) 
정상수 관객으로 왔었네.jpg     ㅇㅇ(117.123) 
영어 가사가 ㅅㅌㅊ네 ㅋㅋ     ㅇㅇ(223.39) 
그레이 프로듀싱은 진짜 명불허전이네     ㅇㅇ(39.118) 
===11/20 00:51:16===
마이노 제거버전좀     ㅇㅇ(121.175) 
마이노 우승 ㅋㅋㅋㅋㅋ     스키니유카.. 
송민호 제거버전 내놔라     ㅇㅇ(180.230) 
송민호 어깨에 좆털 뭐노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     박원숭(118.217) 
랩점하라고      ㅇㅇ(223.62) 
면도가 저거 보고 어이없어 하겠네     감잃은스트.. 
이번시즌은 비와이 릴보이같은 주인공버프 우승후보가     ㅇㅇ(59.187) 
이게 뭐야 대체 ㅅㅂ 힙합 다 뒤졌노     ㅇㅇ(211.246) 
송민호 랩 개찰지노 ㅋㅋ     00(218.234) 
?? 노래 걍 7Years 같은데     ㅇㅇ(210.121) 
마이노<<< 이샤끼 우승이면 개추 ㅋㅋㅋㅋ     ㅇㅇ(121.137) 
훅이 존나 좋은데?ㅋㅋㅋㅋㅋㅋㅋㅋ     B1ackRose 
와 존나 좋노 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(118.218) 
깐부 나란히 총맞고 탈락     ㅇㅇ(223.39) 
열두평 to 120평 vs 넌 떠나 서울 to 경기 이천으로 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(222.235) 
지금 비오 랩 이새끼랑 똑같으면 개추     ㅇㅇ(182.231) 
야 어떻게 이게 …     ㅇㅇ(112.184) 
송민호 하트 우승 ㅋㅋㅋ     ㅇㅇ(218.37) 
진지하게 베이식,쿤타한테는 개쳐발리네     ㅇㅇ(14.33) 
단발머리 왜케 이쁘냐     ㅇㅇ(211.36) 
피쳐링들이 다 랩해     ㅇㅇㅇ(221.163) 
걍 외국에 흔한 팝 느낌의 멜로디인데     ㅇㅇ(1.233) 
오늘 무대중에 제일좋네     ㅇㅇ(106.101) 
===11/20 00:51:21===
아 무슨 팝송 비슷한거 같은데 뭐였지 훅     ㅇㅇ(125.190) 
베이식 오열 ㅋㅋㅋㅋㅋ     디시병신 
랩만하는게 송민호일줄은 몰랐다 ㅋㅋㅋㅋㅋㅋ     crawler 
음원1위 ㅋㅋㅋㅋㅋ     ㅇㅇ(211.248) 
염소바이브 좆같네 ㅅㅂ ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(182.228) 
비오 닮은 비제이 누구지 무슨무슨 형으로 끝남     촉촉한척추 
이게 그나마 힙합같네ㅋㅋㅋㅋㅋㅋㅋ     흑로갸 
슈발 싱잉랩 그만하고 힙합가져와라 좀     ㅇㅇㅇ(175.112) 
리무진 우승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.115) 
걍 아이돌래퍼들이 현역래퍼들 다 찢노 ㅋㅋ     148cm 
  이번 본선 ㅈ같은점 1개     ㅇㅇ(219.250) 
언냐들 원픽이겠다 ㅋㅋㅋㅋ     00 
송민호 우승 그레이 탈락ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
딱꽂히는게없네걍     ㅇㅇ(124.153) 
그랴도 랩은 하네 ㅋㅋㅋ     ㅇㅇ(125.181) 
송민호 개쳐발렸노     ㅇㅇ(51.38) 
리아 실시간 텔레비전 보면서 전남친 그리워하는중 ㅠㅠ..jpg     ㅇㅇ(223.62) 
존나 좋은데     세종대가고.. 
7 years 나만 생각나는게 아니었구나     ㅇㅇ(211.220) 
비오 이정도 까지는 랩으로 ㅇㅈ     ㅇㅇ(118.235) 
까만 이부진~     ㅇㅇ(49.170) 
둘다 좆잉 했는데 이 노래가 더 좋음     ㅇㅇ(116.32) 
튠보정 너무 심해서 귀아프다     ㅇㅇ(14.33) 
노래개좋다 음원1등은 이거네     ㅇㅇ(14.33) 
===11/20 00:51:26===
송민호 우승 ㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(121.174) 
지금까지 무대 분위기,무게감 베이식이 제일낫다     ㅇㅇ(211.218) 
팩트) 비오는 아이돌 하려다 외모 키 모두 부족해서 잘림     ㅇㅇ(113.61) 
마이노 역시 카리스마 지리네 ㄹㅇ     ㅇㅇ(223.62) 
어차피 우승은 송민호     ㅇㅇ(112.152) 
이무진 등판하면 우승가능?     ㅇㅇ(121.164) 
리무찌이인~~!!!!     ㅇㅇ(175.212) 
보지 축축해졌겠노 ㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
그레이노마는 프로듀서 제거버전 뜨겠노ㅋㅋㅋ     ㅇㅇ(218.158) 
리무진>>>좆전목마 물로켓이면 개추 ㅋㅋㅋㅋ     ㅇㅇ 
아니 진짜 랩은 대체 언제 하는거야..     ㅇㅇ(121.173) 
본인 이번에 제일 좋은 무대 3개 뽑아봄     ㅇㅇ(223.33) 
임팩트도르는 이기이기야가 갑이지 ㅋㅋ     키움의겁없.. 
힙갤로 힙합배운새끼들 이악물고 별로라노 ㅋㅋㅋㅋㅋ     ㅇㅇ(124.53) 
ㄹㅇ 7years생각나네     ㅇㅇ(221.139) 
그냥 송민호랑 머드가 올라가야 겠노 ㅋㅋ     ㅇㅇ(211.248) 
진짜 쇼미8은 재평가 받게 생겼네     홀리쉣(180.71) 
속보)배이식 오열 ㅋㅋㅋㅋㅋ     디시병신 
2pm 우승     ㅇㅇ(218.51) 
송 마이노 이새낀 걍 예술을 잘함     ㅇㅇ 
근데 선공개 들었던거보다 곡이 루즈하노     NEWBEE 
===11/20 00:51:32===
위너노래같은데 ㅋㅋㅋㅋㅋ     내꼮뛰 
송민호 잘하는구만 억까들 ㅋㅋㅋㅋ     ㅇㅇ(121.182) 
ㅈㄴ 구리노     ㅇㅇ(223.39) 
송민호가 비오 죽였는데 시발ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(116.45) 
저 뷰지년들 다 잡아다가 보확찢하고 싶노 ㅅㅂ     ㅇㅇ(223.39) 
송민호 좆간지네 진짜     ㅇㅇ(117.111) 
근데 리무진은 공감이 안 되네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(175.223) 
랩 부분이 젤 구리농ㅋㅋㅋㅋ     ㅇㅇ(122.39) 
이게 음원 1등 할듯     ㅇㅇ(1.238) 
뿌리노 ㅋㅋㅋㅋ     ㅇㅇ (112.161) 
쇼미10에서 아이돌이 젤 잘하누     ㅇㅇ(222.120) 
이게 나음 베이식이 나음     ㅇㅇ(118.216) 
뿌리 이후로 마주보고 ㅈㄴ하는듯     ㅇㅇ(114.203) 
주고받는건 뿌리미만잡 아니냐     ㅇㅇ(220.123) 
비오는 싱잉해도 힙합 느낌 있음     ㅇㅇ(59.4) 
??? : 탑독 이블 키도 캔들 야노 시호     ㅇㅇ(223.62) 
제거버전 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(211.214) 
7years랑 비슷한거같은데     ㅇㅇ(58.225) 
===11/20 00:51:37===
뿌리 구도노 ㅋㅋㅋ     ㅇㅇ(121.130) 
뷰지들 꺄아악 거리는거 성대찢어버리고싶네 ㅋㅋ     ㅇㅇ 
솔로무대들 다 존나좋은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ      ㅇㅇ 
쇼미 진짜 좆같다     ㅇㅇ(112.153) 
노래 진짜 존나좋아ㅇㅇ     ㅇㅇ(211.36) 
베이식이 젤 난데?     ㅇㅇ(119.198) 
도입부는 좋았는데 뭔가 노잼이다     ㅇㅇ(218.159) 
비오는 랩하는데?     ㅇㅇ(121.200) 
리무진 <- 이새끼 들을바에 걍 엔플라잉 옥탑방들음     ㅇㅇ(42.82) 
이거 드라마 ost임?     ㅇㅇ(61.77) 
다 랩하는데 병신새끼들 계속 개지랄이네 ㅋㅋㅋㅋㅋㅋ      ㅇㅇ(223.39) 
무대는 존나 잘해네 ㅋㅋㅋㅋ     ㅇㅇ(14.50) 
뭔가 노래가 중심인 하이틴 영화에 나올거 같은 노래     ㅇㅇ(39.7) 
와 이새끼 뭐냐 개쩌는듯     ㅇㅇ(124.106) 
속 니글니글해서 죽을거같으면 개추 ㅋㅋㅋ     ㅇㅇ(61.76) 
래퍼가 싱잉을 하고 피쳐링을 랩으로 해서 싱잉랩이냐? ㅋㅋ     ㅇㅇ(221.142) 
수퍼비와 오마주냐?     ㅇ(121.151) 
싱잉랩인데도 비오처럼 랩도하면 인정이지     oo(112.152) 
비오 약간 지디닮았네     ㅇㅇ(218.37) 
틀딱 듀오 생각도 안 나면 개추 ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(118.218) 
우승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(115.137) 
뿌리냐 ㅋㅋㅋㅋ     ㅇㅇ(222.117) 
쿤타도 그닥이었는데 이거보단 낫네     ㅇㅇ(175.223) 
아니 시발 다 라이브로 하는거도 아니고     신아(106.101) 
그래도 쿤타보다는 랩했노 ㅋㅋㅋㅋ     ㅇㅇ(182.224) 
다들 노래하다 생색내듯 랩 몇마디 넣는게 개웃기네     ㅇㅇ(125.180) 
송민호 우승      ㅇㅇ(125.143) 
===11/20 00:51:43===
ㅅㅂ 끈적한 리얼오리지날 힙합좀 들려줘!     ㅇㅇ(119.64) 
시발 존나 좋네 ㅋㅋㅋ     ㅇㅇ(121.167) 
까만 리무진~     ㅇㅇ(211.36) 
송민호 손가락하트 버프 음원1위 예약 ㅋㅋㅋㅋ     ㅇㅇ(182.212) 
송민호 까봐야 송민호 콘서트에 블랙핑크 트와이스 온다     ㅇㅇ(220.117) 
슈퍼비와 뿌리 그 부분 ㅋㅋ     ㅇㅇ(116.127) 
애초에 왜 랩을 해야하는데????? 쇼미가 힙합경연이지 랩경연임?     ㅇㅇ(117.111) 
비오 싱어게인2 나가야 생각한다는사람들 개추 ㅋㅋㅋㅋㅋ     용수민(222.118) 
이무진불러서 까만리무진이 신호등대기하면 우승     ㅇㅇ(223.62) 
송민호 지렸네     ㅇㅇ(220.78) 
노래 나쁘진 않은데 딱히 와닿진 않네     ㅇㅇ(1.244) 
뿌리가 ㄹㅇ 랩 근본이긴했네     ㅇㅇ(49.161) 
어우송 입갤 ㅋㅋㅋ     ㅇㅇ(118.235) 
개별론데 ㅅㅂ     ㅇㅇ(220.120) 
음원은 1등이다 이거     ㅇㅇ(211.199) 
팩트) 이번 쿤타 노래는 코이돌 보다 랩 적게함     ㅇㅇ(182.226) 
영화 엔딩 크레딧에 나올법한 ost 노래같다 일단 좋음     ㅇㅇ 
비오 그래도 조금이라도 랩 넣네     ㅇㅇ(116.32) 
랩할때보다 고음 올라가면 더욱 소리지르는 관중     ㅇㅇ(122.46) 
지난주 무대 두개가 에이스였노     머머따 
===11/20 00:51:48===
마이노 개찢엇노 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ 
진심 회전목마보다 훨씬 좋음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.115) 
노래좋다 ㄹㅇ ;     148cm 
루카스 그레이엄 7years     ㅇㅇ(59.28) 
그레도 랩하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     B1ackRose 
비오가 쿤타보다 음원 높을 듯     ㅇㅇ(58.235) 
그나마 이걸로라도 만족해야지ㅋㅋㄱ     ㅇㅇ 
조명만보면 랩차력인데 시발 ㅋㅋ     ㅇㅇ 
잘하네 비오     ㅇㅇ(106.102) 
염따가 잘했네     RonaIdo 
그래도 랩은 했네 ㅋㅋㅋㅋ     ㅇㅇ(123.214) 
뿌리가 그립노 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(211.210) 
이거 닥1위     ㅇㅇ(210.223) 
송민호 베이식 결승가자ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
단발뭔데 계속 비춰주노     ㅇㅇ(112.150) 
여기는 ㅅㅂ 프로듀서가 랩하노     ㅇㅇ(27.119) 
송민호 존나 잘해졋네     측하사(223.62) 
우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     로테이크클.. 
리무진 모야모야로 정리 씹가능      ㅇㅇ(1.250) 
===11/20 00:51:54===
뿌리랑 비교된다     ㅇㅇ(218.237) 
노래가 걍 외국히트곡 짬뽕해논거 같은데     ㅇㅇ(110.11) 
뿌리 ㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(123.212) 
이거 엠카운트다운이냐?     ㅇㅇ(113.61) 
지루하다     ㅇㅇ(182.212) 
개별론데 송민호 우승 ㅇㅈㄹ 들 하고있노 애휴;;;     ㅇㅇ(110.14) 
송민호 우승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(121.174) 
걍 찢네 ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ 
초커낀 이쁜눈나 왜 계속나옴     임철기(219.240) 
쿤타 떨어지겟노     Jvckiwai 
노래 루카스그레이엄 랩버전느낌남     ㅇㅇ(223.38) 
랩...쇼미에 맞는진 모르겠지만 음원은 1등각임     ㅇㅇ(175.121) 
계집들 환호 지르는거 보면 보잡째 마렵네     ㅇ(115.21) 
오 랩하는데     ㅇㅇ(223.39) 
뭐가신난다고 어깨동무하고 뛰는거냐??     ㅇㅇ(211.36) 
===11/20 00:52:00===
아이돌 리스펙 ㅇㅈ ㅋㅋㅋ     ㅇㅇ(59.15) 
쿤타승이네 ㅋㅋㅋㅋ     키위포도 
이새끼가 그나마 랩이구만 쿤타는 씨발 ㅋㅋ     ㅇㅇ 
그래서 쇼미10은 언제함?     ㅇㅇ(112.146) 
바비우승 비오 준우승ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(118.235) 
진지하게 머드는 펀치넬로 선에서 정리가능 ㅇㅇ     ㅇㅇ(125.136) 
작년 뿌리선에서 싹다 정리됨     ㅇㅇ(175.223) 
송줌년들 시발 랩 존나 구린데 뭐가 좋다는거임?     ㅇㅇ(49.161) 
머드 개좋아하는뎈ㅋㅋㅋㅋㅋ     ㅇㅇ(223.39) 
노래개좋네     ㅇㅇ(175.207) 
이거 차트 먹겠다 ㅅㅂ     ㅇㅇ(1.229) 
팝 vs 레게인데 그걸 방송하는건 쇼미노 ㅋㅋ     ㅇㅇ(211.206) 
깐부무새는 개쳐발라 병신들아 ㅋㅋㅋ     ㅇㅇ(112.72) 
와 팝같네 시벌 ㅋㅋㅋㅋㅋㅋㅋㅋ     €아라한 
이새끼 도대체 왜 까인거냐?     ㅇㅇ(210.117) 
레게 짤라 시발     누마즈앞바.. 
전여친이 까만리무진탄거임?     ㅇㅇ(1.252) 
ㅘ 시이발 존나 좋어     ㅇㅇ(121.162) 
7years 빼다 박았네      ㅇㅇ(1.238) 
존나좋노     ㅇㅇ(220.123) 
와 시발 제일좋다 이게     세종대가고.. 
송민호 랩 개잘하네 ㅋㅋㅋㅋ     ㅇㅇ(39.115) 
오늘 노래들이 회전목마 모가지 따버리겠네 ㅋㅋ     ㅇㅇ(125.138) 
지금보면 바비 연결고리가 희대의 명곡은 맞네 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(14.34) 
쇼미보면서 랩은 하네 이래야 하네 진짜 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(61.255) 
===11/20 00:52:06===
비오우승ㅋㅋㅋㅋㅋ     ㅇㅇ(125.133) 
이상하게 베이식 무대가 제일 기억 남는다.     ㅇㅇ(14.138) 
깐부보다 확실히세련     ㅇㅇ(211.246) 
현 쇼미10 최고무대     ㅇㅇ(118.220) 
어우송ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
싱잉랩 버전 뿌리 ㅋㅋㅋ     ㅇㅇ(123.212) 
랩이긴 하네 ㅋㅋㅋㅋ 존나좋다ㅋㅋㅋㅋㅋㅋㅋㅋ     B1ackRose 
비오우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(121.131) 
진지하게 훅 이무진 부르지 지렸을거같은데     ㅇㅇ(211.214) 
만쉽이어 >> 이무진 >>>>> 깐부     ㅇㅇ(211.220) 
이 무대 미국현지인한테 보여주면 누가 힙합경연으로알까     ㅇㅇ(223.33) 
이정도면 존나 선녀지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
솔직히 별로     ㅇㅇ(180.229) 
이게 올해의 뿌리 수퍼비와 ㅋㅋㅋㅋㅋ     탕구리 
비오한테서 포스트말론이 들린다     ㅇㅇ(114.206) 
비오ㅋㅋ 산이 언급 이악물고 안하는거 좃같노     ㅇㅇ(210.117) 

잘하는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     뜰기. 
오늘 무대 베이식이 음원 1위 백퍼     ㅇㅇ(112.145) 
노노..?     ㅇㅇ(211.34) 
마지막 랩파트 지렷다 ㅋㅋ     ㅇㅇ(182.221) 
===11/20 00:52:12===
저새끼 뭐냐     ㅇㅇ(58.148) 
쇼미10 특 슈스케     ㅇㅇㅇㅇ(211.114) 
쿤타승     ㅇㅇ(223.38) 
비오 우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(106.101) 
속보 쇼미10 자이언티화됐다     ㅇㅇ(49.164) 
너네 엠카하냐?     ㅇㅇ(218.157) 
진지하게 여자 방청객 왜받냐     ㅇㅇ(121.168) 
진지하게 피처링 정상수오면 이기냐¿¿     ㅇㅇ(125.183) 
비오 이새끼 ㅈㄴ잘하긴하네ㅋㅋ     ㅇㅇ(220.79) 
멜론1위 무조건이거다     ㅇㅇ(45.64) 
베이식깨 1위할것같네     ㅇㅇ(14.4) 
뿌리 ㅈㄴ그립네..     ㅇㅇ(1.255) 
이승철 쇼미 인스타반응 ㄷㄷ     ㅇㅇ(117.123) 
구성 진짜 디게 좋다     ㅇㅇ(117.111) 
생각보단 별론데     NEWBEE 
대충 생산된 커머셜음악.     ㅇㅇ(125.180) 
3도화상입음     ㅇㅇ(27.100) 
모야모야 선에서 정리가능     ㅇㅇ(1.250) 
===11/20 00:52:18===
1위 각이노 ㅋㅋㅋㅋ     crawler 
걍 밴드사운드 들어간 좆이돌노래같은데     ㅇㅇ(117.111) 
비오는 그냥 아티스트네     ㅇㅇ(114.201) 
약간 이거 느낌난다 표절까진아닌듯     ㅇㅇ(218.37) 
머쉬가 선녀였농ㅋㅋ     포그바 
쿤타보단 나으면 개추 ㅋㅋㅋㅋ     ㅇㅇ(122.32) 
쿤타 개같이 멸망ㅋㅋ     응애 
송민호 왜이렇게 못하는거같냐     ㅇㅇ(125.176) 
7years랑 코드진행이 비슷함     ㅇㅇ(210.99) 
팩트))) 쿤타가 비오보다 랩 적게함     ㅇㅇ(123.108) 
시발 존나 좋다 진짜     ㅇㅇ(175.214) 
이게 밴드지 힙합이냐?     ㅇㅇ(175.212) 
씨발뭔 슈퍼밴드냐     가재맨(211.225) 
비오 우승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.115) 
이렇게되면 파이널은 이렇게되네     ㅇㅇ(218.54) 
베이식이 제일낫네 ㄹㅇ     ㅇㅇ(211.218) 
아니 작년엔 본선 못간애들도 거의 다 랩을 했는데     ㅇㅇ(58.234) 
힙찔이들 발라드랩 왜 혐오하셨나요?????     ㅇㅇ(211.228) 
회전목마 욕하던 새끼들 병신같으면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.38) 
음원1위 무조건이다 이건     ㅇㅇ(222.121) 
노래 걍 존나 좋네 ㅋㅋ     148cm 
7years 생각나노     ㅇㅇ(118.219) 
9편이 군대에서 봤을때 개지렸는데     ㅇㅇ(113.199) 
이끼 이끼 핰핰 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(219.251) 
팝송     ㅇㅇ(118.35) 
와...     ㅇㅇ(113.199) 
이젠 걍 랩 경연은 완전 사라졌고 음원팔이 배틀이구만     ㅇㅇ(121.157) 
솔직해지자 비오 랩실력은 너무 억빠아니냐     ㅇㅇ(59.26) 
===11/20 00:52:24===
최소 비오는 랩은 했지      ㅇㅇ(211.248) 
갤에서 갑자기 송줌 악취나면 개추 ㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
뿌리나보러가자     ㅇㅇ(210.123) 
진짜 존나좋다     ㅇㅇ(112.164) 
음원 베이식이 비오한테 지려나?     말디니굴리.. 
쇼미10 << 벌써 개좆망했으면 개추 ㅇㅇ     ㅇㅇ(175.192) 
비오는 오히려 카운팅스타가 독이였다     ㅇㅇ(182.172) 
와 지리네 ㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(121.131) 
뿌리 오마주한거냐설마?     ㅇㅇ(218.39) 
비오 이새끼 랩 6마디했네     장문충 
뿌리 로우 스피드 버전이냐     ㅇㅇ(39.118) 
비오 노래 좋노     ㅇㅇ(223.62) 
비오 우승 확정 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(58.239) 
쿤다 찢긴듯ㅋㅋ     138KM 
젓딧 응디응디 그립노ㅠㅠ     ㅇㅇ(218.158) 
싱잉을 할거면 ㅅㅂ아츄처럼 하라고     ㅇㅇ(219.248) 
쇼미 누가 디스좀해줘     ㅇㅇ(211.216) 
좆전목마 모가지따러 가자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
포스트말론보다 좋으면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ 
그래도 랩 한번은 해주네 씨발 ㅋㅋ     ㅇㅇ 
진짜 존나 구린데 ㄹㅇ     ㅇㅇ(61.253) 
쿤타 표정 ㅈㄴ안좋네 ㅋㅋㅋㅋㅋ     ㅇㅇ(180.230) 
===11/20 00:52:30===
송미노 반삭 왜 한 거임?     ㅇㅇ(211.36) 
찢었다 시발 ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
쿤타 근데 랩 한 마디도 안 하지않음? 생객넣기 랩도 웃기긴한데     ㅇㅇ(116.32) 
비오 진짜 미쳤네      ㅇㅇ(210.223) 
젤좋다     ㅇㅇ(118.235) 
진지하게 쇼음악중심 보는것같다     ㅇㅇ(211.185) 
머드 불러와 다시 걍 머드공연 보고싶다     ㅇㅇ(61.80) 
깐부 << 갑자기 존나 구려보임ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(125.138) 
7years랑 똑같은데 노래     ㅇㅇ(125.182) 
싱잉할려면 이정도는 해라 ㅋㅋ     ㅁㅁ(112.148) 
송민호 우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(116.45) 
아니 씹... 이게 무슨 힙합이여.... 씨발련아....real     ㅇㅇ(118.139) 
시발 진짜 깐부만 안넣었어도 비볐는데 ㅋㅋㅋ     ㅇㅇ(221.165) 
베이식 무대가 제일 낫노;;;     ㅇㅇ(220.121) 
깐부 갑자기 존나 촌스럽게 느껴지네ㅋㅋㅋㅋㅋㅋ     ㅇㅇ(118.235) 
확실히 트렌디함     ㅇㅇ(112.157) 
약간 그레이비트 안같고 토일비트스러움     ㅇㅇ(39.7) 
리아랑 비오랑 떡침?     ㅇㅇ(59.187) 
걍회전목마가짱인거같은데ㅋㅋ     ㅇㅇ(1.252) 
이미지는 쿤타가 랩 비오가 싱잉인데     ㅇㅇ 
회전목마<- 빨리내려와라 이새끼야 ㅋㅋㅋ     ㅇㅇ(118.47) 
싱잉뿌리 ㅋㅋㅋ     ㅇㅇ 
시발 이게음원1위네     ㅇㅇ(222.102) 
일단 랩함 승리     ㅇㅇ(175.223) 
음원1위 확정 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.113) 
송민호 비오랑 하니까 개쳐발리노 ㅋㅋ     ㅇㅇ(51.38) 
아니 개구린데 이게 좋다고..? 진심이냐?      ㅇㅇ(223.39) 
이게 쇼미라고?ㅋㅋㅋ     ㅇㅇ(112.153) 
===11/20 00:52:36===
소코도모 씹 재평가...     ㅇㅇ(124.50) 
진짜 개좋당     ㅇㅇ(211.36) 
이수린 그리우면 개추 ㅋㅋ     ㅇㅇ(119.64) 
걍 깐부는 노래 자체가 개좆구리게 뽑힘 ㅇㅇ     ㅇㅇ(125.138) 
오늘 본선 정리함ㅇㅇ     ㅇㅇ(14.33) 
근데 노래 ㅈㄴ 좋넼ㅋㅋㅋㅋ     ㅇㅇ(39.121) 
아이돌들 ㄹㅇ재평가해야됌     ㅇㅇ(117.111) 
냉정하게 오늘 베이식 비오 두개건졋다     ㅇㅇ(39.113) 
매콤한게 필요하다      서리꼬리 
